TransactionID,Date,State,City,Branch,Region,Product,Quantity,Unit Price,Total Sale,Employee,Channel,PaymentMethod
TXN0016848,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,1,10.9,10.9,SalesRep_12,Takeaway,eWallet
TXN0016849,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Soft Drink,2,3.9,7.8,SalesRep_09,Takeaway,eWallet
TXN0016850,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,1,10.9,10.9,SalesRep_05,Delivery,eWallet
TXN0016851,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Soft Drink,2,3.9,7.8,SalesRep_11,Takeaway,eWallet
TXN0016852,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Cheese Burger,1,13.9,13.9,SalesRep_10,Takeaway,Cash
TXN0016853,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,1,10.9,10.9,SalesRep_05,Takeaway,eWallet
TXN0016854,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Cheese Burger,2,13.9,27.8,SalesRep_01,Dine-in,Cash
TXN0016855,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Cheese Burger,3,13.9,41.7,SalesRep_02,Dine-in,eWallet
TXN0016856,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Veggie Burger,3,11.9,35.7,SalesRep_12,Dine-in,eWallet
TXN0016857,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Veggie Burger,3,11.9,35.7,SalesRep_04,Dine-in,Card
TXN0016858,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Beef Burger,1,12.9,12.9,SalesRep_09,Takeaway,eWallet
TXN0016859,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Chicken Burger,2,10.9,21.8,SalesRep_01,Delivery,Card
TXN0016860,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Beef Burger,2,12.9,25.8,SalesRep_05,Takeaway,Cash
TXN0016861,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Beef Burger,3,12.9,38.7,SalesRep_02,Delivery,eWallet
TXN0016862,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Fries,3,5.9,17.7,SalesRep_08,Takeaway,eWallet
TXN0016863,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Soft Drink,1,3.9,3.9,SalesRep_03,Dine-in,Card
TXN0016864,2024-04-15,Selangor,Shah Alam,Shah Alam Branch 2,Selangor,Spicy Burger,3,14.9,44.7,SalesRep_12,Takeaway,eWallet
TXN0016865,2024-04-15,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Soft Drink,2,3.9,7.8,SalesRep_02,Dine-in,Card
TXN0016866,2024-04-15,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Spicy Burger,1,14.9,14.9,SalesRep_05,Dine-in,eWallet
TXN0016867,2024-04-15,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Fries,1,5.9,5.9,SalesRep_10,Dine-in,eWallet
TXN0016868,2024-04-15,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Soft Drink,1,3.9,3.9,SalesRep_08,Takeaway,eWallet
TXN0016869,2024-04-15,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Soft Drink,3,3.9,11.7,SalesRep_12,Dine-in,eWallet
TXN0016870,2024-04-15,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Veggie Burger,1,11.9,11.9,SalesRep_12,Dine-in,eWallet
TXN0016871,2024-04-15,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Chicken Burger,1,10.9,10.9,SalesRep_05,Dine-in,Card
TXN0016872,2024-04-15,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Fries,2,5.9,11.8,SalesRep_04,Delivery,eWallet
TXN0016873,2024-04-15,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Fries,3,5.9,17.7,SalesRep_12,Takeaway,Card
TXN0016874,2024-04-15,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Fries,3,5.9,17.7,SalesRep_04,Takeaway,eWallet
TXN0016875,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,3,13.9,41.7,SalesRep_11,Dine-in,eWallet
TXN0016876,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Soft Drink,3,3.9,11.7,SalesRep_07,Delivery,Cash
TXN0016877,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Veggie Burger,2,11.9,23.8,SalesRep_12,Takeaway,eWallet
TXN0016878,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Chicken Burger,1,10.9,10.9,SalesRep_03,Takeaway,eWallet
TXN0016879,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Soft Drink,1,3.9,3.9,SalesRep_01,Dine-in,Cash
TXN0016880,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,3,13.9,41.7,SalesRep_02,Dine-in,eWallet
TXN0016881,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Soft Drink,3,3.9,11.7,SalesRep_06,Dine-in,eWallet
TXN0016882,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Beef Burger,1,12.9,12.9,SalesRep_10,Dine-in,Card
TXN0016883,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Spicy Burger,2,14.9,29.8,SalesRep_08,Dine-in,eWallet
TXN0016884,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Beef Burger,2,12.9,25.8,SalesRep_08,Dine-in,Card
TXN0016885,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Spicy Burger,3,14.9,44.7,SalesRep_12,Takeaway,Card
TXN0016886,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Chicken Burger,3,10.9,32.7,SalesRep_04,Dine-in,Card
TXN0016887,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Fries,2,5.9,11.8,SalesRep_05,Dine-in,Card
TXN0016888,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Chicken Burger,1,10.9,10.9,SalesRep_07,Dine-in,eWallet
TXN0016889,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Fries,1,5.9,5.9,SalesRep_12,Takeaway,Card
TXN0016890,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Beef Burger,2,12.9,25.8,SalesRep_08,Dine-in,Cash
TXN0016891,2024-04-15,Penang,George Town,George Town Branch 2,Penang,Beef Burger,1,12.9,12.9,SalesRep_06,Dine-in,eWallet
TXN0016892,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Chicken Burger,2,10.9,21.8,SalesRep_01,Takeaway,Cash
TXN0016893,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Soft Drink,3,3.9,11.7,SalesRep_07,Takeaway,eWallet
TXN0016894,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Beef Burger,1,12.9,12.9,SalesRep_10,Takeaway,Card
TXN0016895,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Cheese Burger,3,13.9,41.7,SalesRep_12,Delivery,Cash
TXN0016896,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Chicken Burger,2,10.9,21.8,SalesRep_06,Delivery,Cash
TXN0016897,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Fries,1,5.9,5.9,SalesRep_12,Takeaway,eWallet
TXN0016898,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Beef Burger,2,12.9,25.8,SalesRep_06,Dine-in,eWallet
TXN0016899,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Beef Burger,1,10.96,10.96,SalesRep_08,Takeaway,eWallet
TXN0016900,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Cheese Burger,3,13.9,41.7,SalesRep_09,Takeaway,Card
TXN0016901,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,1,5.9,5.9,SalesRep_12,Takeaway,Cash
TXN0016902,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Chicken Burger,1,10.9,10.9,SalesRep_01,Dine-in,Cash
TXN0016903,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Beef Burger,2,12.9,25.8,SalesRep_12,Takeaway,eWallet
TXN0016904,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Chicken Burger,1,10.9,10.9,SalesRep_03,Takeaway,eWallet
TXN0016905,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,3,5.9,17.7,SalesRep_01,Takeaway,Cash
TXN0016906,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Chicken Burger,3,10.9,32.7,SalesRep_10,Dine-in,Card
TXN0016907,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Soft Drink,2,3.9,7.8,SalesRep_08,Takeaway,Card
TXN0016908,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Fries,2,5.9,11.8,SalesRep_01,Dine-in,eWallet
TXN0016909,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Veggie Burger,3,11.9,35.7,SalesRep_04,Dine-in,eWallet
TXN0016910,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Chicken Burger,3,10.9,32.7,SalesRep_05,Dine-in,Card
TXN0016911,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Soft Drink,2,3.9,7.8,SalesRep_01,Takeaway,Cash
TXN0016912,2024-04-15,Johor,Johor Bahru,Johor Bahru Branch 2,Johor,Chicken Burger,1,10.9,10.9,SalesRep_06,Takeaway,eWallet
TXN0016913,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,3,3.9,11.7,SalesRep_07,Dine-in,eWallet
TXN0016914,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,3,5.9,17.7,SalesRep_03,Dine-in,eWallet
TXN0016915,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Cheese Burger,2,13.9,27.8,SalesRep_09,Takeaway,Card
TXN0016916,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Cheese Burger,1,13.9,13.9,SalesRep_03,Dine-in,eWallet
TXN0016917,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Beef Burger,3,12.9,38.7,SalesRep_04,Dine-in,eWallet
TXN0016918,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,2,3.9,7.8,SalesRep_07,Dine-in,Card
TXN0016919,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,2,3.9,7.8,SalesRep_01,Takeaway,eWallet
TXN0016920,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,1,10.9,10.9,SalesRep_01,Dine-in,Card
TXN0016921,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,3,10.9,32.7,SalesRep_06,Takeaway,Cash
TXN0016922,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Veggie Burger,3,11.9,35.7,SalesRep_12,Takeaway,Cash
TXN0016923,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Spicy Burger,1,14.9,14.9,SalesRep_05,Delivery,eWallet
TXN0016924,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Beef Burger,3,10.96,32.88,SalesRep_01,Dine-in,eWallet
TXN0016925,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,3,3.9,11.7,SalesRep_08,Dine-in,Card
TXN0016926,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Beef Burger,1,12.9,12.9,SalesRep_04,Takeaway,Card
TXN0016927,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Spicy Burger,1,14.9,14.9,SalesRep_04,Takeaway,Card
TXN0016928,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Cheese Burger,1,13.9,13.9,SalesRep_09,Dine-in,Card
TXN0016929,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,1,10.9,10.9,SalesRep_06,Takeaway,Cash
TXN0016930,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Spicy Burger,3,14.9,44.7,SalesRep_11,Dine-in,eWallet
TXN0016931,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,3,5.9,17.7,SalesRep_08,Dine-in,Cash
TXN0016932,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Spicy Burger,1,14.9,14.9,SalesRep_06,Takeaway,Card
TXN0016933,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Beef Burger,1,12.26,12.26,SalesRep_01,Takeaway,Card
TXN0016934,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Soft Drink,3,3.32,9.96,SalesRep_04,Takeaway,Card
TXN0016935,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Beef Burger,3,12.9,38.7,SalesRep_06,Dine-in,eWallet
TXN0016936,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Fries,3,5.9,17.7,SalesRep_01,Dine-in,eWallet
TXN0016937,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Chicken Burger,2,10.9,21.8,SalesRep_04,Delivery,Card
TXN0016938,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 1,Sabah,Spicy Burger,1,14.9,14.9,SalesRep_01,Dine-in,eWallet
TXN0016939,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,2,10.9,21.8,SalesRep_02,Delivery,Cash
TXN0016940,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Beef Burger,2,12.9,25.8,SalesRep_05,Takeaway,Cash
TXN0016941,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Fries,2,5.9,11.8,SalesRep_10,Takeaway,Card
TXN0016942,2024-04-15,Sabah,Kota Kinabalu,Kota Kinabalu Branch 2,Sabah,Chicken Burger,3,10.9,32.7,SalesRep_10,Delivery,Cash
TXN0016943,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Veggie Burger,2,11.9,23.8,SalesRep_08,Dine-in,Cash
TXN0016944,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Chicken Burger,1,10.9,10.9,SalesRep_03,Takeaway,Cash
TXN0016945,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,2,13.9,27.8,SalesRep_03,Dine-in,Cash
TXN0016946,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Chicken Burger,2,10.9,21.8,SalesRep_03,Dine-in,Card
TXN0016947,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,3,13.9,41.7,SalesRep_07,Takeaway,eWallet
TXN0016948,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Veggie Burger,3,11.9,35.7,SalesRep_08,Dine-in,eWallet
TXN0016949,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Veggie Burger,1,11.9,11.9,SalesRep_11,Takeaway,Card
TXN0016950,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Soft Drink,3,3.9,11.7,SalesRep_07,Dine-in,eWallet
TXN0016951,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,3,13.9,41.7,SalesRep_01,Takeaway,eWallet
TXN0016952,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Spicy Burger,2,14.9,29.8,SalesRep_01,Takeaway,Card
TXN0016953,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Spicy Burger,2,14.9,29.8,SalesRep_04,Takeaway,eWallet
TXN0016954,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,1,13.9,13.9,SalesRep_05,Delivery,eWallet
TXN0016955,2024-04-15,Sarawak,Kuching,Kuching Branch 1,Sarawak,Cheese Burger,3,13.9,41.7,SalesRep_03,Dine-in,Cash
TXN0016956,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Soft Drink,3,3.9,11.7,SalesRep_01,Dine-in,eWallet
TXN0016957,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Spicy Burger,2,14.9,29.8,SalesRep_01,Delivery,eWallet
TXN0016958,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,3,10.9,32.7,SalesRep_10,Takeaway,eWallet
TXN0016959,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Veggie Burger,2,11.9,23.8,SalesRep_06,Dine-in,Card
TXN0016960,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Veggie Burger,3,11.9,35.7,SalesRep_01,Dine-in,Cash
TXN0016961,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,2,10.9,21.8,SalesRep_11,Takeaway,eWallet
TXN0016962,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,3,10.9,32.7,SalesRep_04,Takeaway,Card
TXN0016963,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Beef Burger,2,12.9,25.8,SalesRep_01,Dine-in,Card
TXN0016964,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Soft Drink,2,3.9,7.8,SalesRep_09,Dine-in,Card
TXN0016965,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Soft Drink,1,3.9,3.9,SalesRep_04,Dine-in,eWallet
TXN0016966,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,3,10.9,32.7,SalesRep_07,Takeaway,eWallet
TXN0016967,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Fries,2,5.9,11.8,SalesRep_02,Dine-in,eWallet
TXN0016968,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,2,10.9,21.8,SalesRep_06,Takeaway,eWallet
TXN0016969,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Chicken Burger,1,10.9,10.9,SalesRep_08,Delivery,eWallet
TXN0016970,2024-04-15,Sarawak,Kuching,Kuching Branch 2,Sarawak,Cheese Burger,1,13.9,13.9,SalesRep_08,Dine-in,eWallet
TXN0016971,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Veggie Burger,3,11.9,35.7,SalesRep_05,Dine-in,Card
TXN0016972,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Veggie Burger,2,11.9,23.8,SalesRep_01,Takeaway,Cash
TXN0016973,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Fries,1,5.9,5.9,SalesRep_11,Dine-in,Card
TXN0016974,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Veggie Burger,2,11.9,23.8,SalesRep_01,Dine-in,eWallet
TXN0016975,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Soft Drink,3,3.9,11.7,SalesRep_11,Dine-in,eWallet
TXN0016976,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,1,10.9,10.9,SalesRep_06,Dine-in,Card
TXN0016977,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Cheese Burger,1,13.9,13.9,SalesRep_04,Takeaway,eWallet
TXN0016978,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Veggie Burger,2,11.9,23.8,SalesRep_04,Takeaway,Card
TXN0016979,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,2,10.9,21.8,SalesRep_08,Delivery,Card
TXN0016980,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,2,10.9,21.8,SalesRep_08,Takeaway,Card
TXN0016981,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Spicy Burger,3,14.9,44.7,SalesRep_09,Dine-in,Cash
TXN0016982,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Cheese Burger,1,13.9,13.9,SalesRep_08,Delivery,Cash
TXN0016983,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,2,10.9,21.8,SalesRep_01,Takeaway,eWallet
TXN0016984,2024-04-16,Selangor,Shah Alam,Shah Alam Branch 1,Selangor,Chicken Burger,1,10.9,10.9,SalesRep_12,Takeaway,Cash
TXN0016985,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Soft Drink,3,3.9,11.7,SalesRep_08,Dine-in,Cash
TXN0016986,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Chicken Burger,2,10.9,21.8,SalesRep_03,Takeaway,eWallet
TXN0016987,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Fries,1,5.9,5.9,SalesRep_01,Dine-in,eWallet
TXN0016988,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Veggie Burger,1,11.3,11.3,SalesRep_06,Dine-in,eWallet
TXN0016989,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Chicken Burger,1,9.81,9.81,SalesRep_07,Dine-in,Card
TXN0016990,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Soft Drink,3,3.9,11.7,SalesRep_10,Dine-in,eWallet
TXN0016991,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Spicy Burger,2,14.9,29.8,SalesRep_02,Dine-in,Card
TXN0016992,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Chicken Burger,1,10.9,10.9,SalesRep_04,Dine-in,Card
TXN0016993,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Soft Drink,3,3.9,11.7,SalesRep_03,Takeaway,eWallet
TXN0016994,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Cheese Burger,1,13.9,13.9,SalesRep_05,Delivery,eWallet
TXN0016995,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Soft Drink,2,3.9,7.8,SalesRep_10,Dine-in,Card
TXN0016996,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Beef Burger,1,12.9,12.9,SalesRep_10,Takeaway,Card
TXN0016997,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Chicken Burger,3,10.9,32.7,SalesRep_11,Dine-in,Card
TXN0016998,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Chicken Burger,1,10.36,10.36,SalesRep_09,Takeaway,eWallet
TXN0016999,2024-04-16,Kuala Lumpur,Bukit Bintang,Bukit Bintang Branch 1,Kuala Lumpur,Spicy Burger,3,14.9,44.7,SalesRep_05,Dine-in,eWallet
TXN0017000,2024-04-16,Penang,George Town,George Town Branch 1,Penang,Fries,1,5.9,5.9,SalesRep_06,Delivery,eWallet
TXN0017001,2024-04-16,Penang,George Town,George Town Branch 1,Penang,Beef Burger,3,12.9,38.7,SalesRep_05,Dine-in,eWallet
TXN0017002,2024-04-16,Penang,George Town,George Town Branch 1,Penang,Cheese Burger,2,13.9,27.8,SalesRep_02,Takeaway,Card
TXN0017003,2024-04-16,Penang,George Town,George Town Branch 1,Penang,Beef Burger,2,12.9,25.8,SalesRep_08,Dine-in,eWallet
TXN0017004,2024-04-16,Penang,George Town,George Town Branch 1,Penang,Soft Drink,1,3.9,3.9,SalesRep_05,Dine-in,eWallet
TXN0017005,2024-04-16,Penang,George Town,George Town Branch 1,Penang,Veggie Burger,3,11.9,35.7,SalesRep_02,Dine-in,Cash
TXN0017006,2024-04-16,Penang,George Town,George Town Branch 1,Penang,Beef Burger,1,12.9,12.9,SalesRep_05,Takeaway,eWallet
TXN0017007,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Chicken Burger,2,10.9,21.8,SalesRep_10,Takeaway,Cash
TXN0017008,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Beef Burger,1,12.9,12.9,SalesRep_04,Delivery,eWallet
TXN0017009,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Fries,1,5.9,5.9,SalesRep_12,Dine-in,eWallet
TXN0017010,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Chicken Burger,2,10.9,21.8,SalesRep_04,Takeaway,Card
TXN0017011,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Chicken Burger,1,10.9,10.9,SalesRep_05,Delivery,Cash
TXN0017012,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,1,13.9,13.9,SalesRep_08,Takeaway,eWallet
TXN0017013,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,2,13.9,27.8,SalesRep_12,Takeaway,eWallet
TXN0017014,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,1,13.9,13.9,SalesRep_01,Takeaway,eWallet
TXN0017015,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Cheese Burger,3,13.9,41.7,SalesRep_01,Delivery,Cash
TXN0017016,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Beef Burger,1,12.9,12.9,SalesRep_04,Dine-in,eWallet
TXN0017017,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Fries,2,5.9,11.8,SalesRep_03,Dine-in,eWallet
TXN0017018,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Soft Drink,2,3.9,7.8,SalesRep_08,Takeaway,eWallet
TXN0017019,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Beef Burger,2,12.9,25.8,SalesRep_05,Dine-in,Card
TXN0017020,2024-04-16,Penang,George Town,George Town Branch 2,Penang,Soft Drink,2,3.9,7.8,SalesRep_06,Takeaway,Card
TXN0017021,2024-04-16,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Chicken Burger,1,10.9,10.9,SalesRep_04,Dine-in,Card
TXN0017022,2024-04-16,Johor,Johor Bahru,Johor Bahru Branch 1,Johor,Chicken Burger,2,10.9,21.8,SalesRep_02,Dine-in,eWallet
